Time,Accel
22.54,-5.031383E-03
22.545,-9.109187E-04
22.55,8.481687E-04
22.555,-2.510816E-04
22.56,-2.730872E-03
22.565,-4.036495E-03
22.57,-2.343204E-03
22.575,1.694129E-03
22.58,5.283468E-03
22.585,5.926251E-03
22.59,3.454028E-03
22.595,-1.264946E-04
22.6,-2.390352E-03
22.605,-1.724510E-03
22.61,2.380954E-03
22.615,8.937307E-03
22.62,1.589072E-02
22.625,2.150484E-02
22.63,2.507136E-02
22.635,2.651326E-02
22.64,2.579959E-02
22.645,2.314163E-02
22.65,1.942653E-02
22.655,1.553710E-02
22.66,1.181436E-02
22.665,8.234689E-03
22.67,4.592825E-03
22.675,7.912962E-04
22.68,-2.805837E-03
22.685,-5.483609E-03
22.69,-6.835336E-03
22.695,-7.380108E-03
22.7,-8.205604E-03
22.705,-9.893917E-03
22.71,-1.177781E-02
22.715,-1.256651E-02
22.72,-1.189288E-02
22.725,-1.069338E-02
22.73,-1.011534E-02
22.735,-1.042970E-02
22.74,-1.092187E-02
22.745,-1.037605E-02
22.75,-7.938018E-03
22.755,-3.670813E-03
22.76,1.738475E-03
22.765,7.440531E-03
22.77,1.267642E-02
22.775,1.676838E-02
22.78,1.905291E-02
22.785,1.883322E-02
22.79,1.541670E-02
22.795,8.757761E-03
22.8,2.398337E-04
22.805,-7.613874E-03
22.81,-1.264380E-02
22.815,-1.475901E-02
22.82,-1.578995E-02
22.825,-1.738828E-02
22.83,-1.979541E-02
22.835,-2.270341E-02
22.84,-2.595931E-02
22.845,-2.904154E-02
22.85,-3.103929E-02
22.855,-3.172723E-02
22.86,-3.170783E-02
22.865,-3.110312E-02
22.87,-2.892675E-02
22.875,-2.388784E-02
22.88,-1.574842E-02
22.885,-6.049689E-03
22.89,2.617262E-03
22.895,8.269646E-03
22.9,1.068483E-02
22.905,1.131183E-02
22.91,1.166167E-02
22.915,1.213400E-02
22.92,1.261944E-02
22.925,1.338507E-02
22.93,1.483988E-02
22.935,1.648070E-02
22.94,1.658967E-02
22.945,1.390917E-02
22.95,9.384530E-03
22.955,5.332310E-03
22.96,2.865309E-03
22.965,1.026815E-03
22.97,-1.764064E-03
22.975,-6.148589E-03
22.98,-1.146204E-02
22.985,-1.636466E-02
22.99,-1.948746E-02
22.995,-1.952979E-02
23,-1.587877E-02
23.005,-9.526340E-03
23.01,-2.794428E-03
23.015,2.497873E-03
23.02,6.161313E-03
23.025,9.081938E-03
23.03,1.229832E-02
23.035,1.662998E-02
23.04,2.230857E-02
23.045,2.858860E-02
23.05,3.404015E-02
23.055,3.705556E-02
23.06,3.642012E-02
23.065,3.217285E-02
23.07,2.605984E-02
23.075,2.047552E-02
23.08,1.654479E-02
23.085,1.350866E-02
23.09,1.004236E-02
23.095,5.673181E-03
23.1,5.194313E-04
23.105,-5.235862E-03
23.11,-1.106306E-02
23.115,-1.562903E-02
23.12,-1.744477E-02
23.125,-1.640735E-02
23.13,-1.407029E-02
23.135,-1.223574E-02
23.14,-1.147611E-02
23.145,-1.095366E-02
23.15,-9.274139E-03
23.155,-5.585856E-03
23.16,-4.846950E-04
23.165,4.529881E-03
23.17,8.394564E-03
23.175,1.090486E-02
23.18,1.208410E-02
23.185,1.204930E-02
23.19,1.175598E-02
23.195,1.270448E-02
23.2,1.542786E-02
23.205,1.869234E-02
23.21,2.036278E-02
23.215,1.908970E-02
23.22,1.511665E-02
23.225,9.447053E-03
23.23,2.895265E-03
23.235,-3.847010E-03
23.24,-9.757594E-03
23.245,-1.375323E-02
23.25,-1.527706E-02
23.255,-1.470050E-02
23.26,-1.316409E-02
23.265,-1.207536E-02
23.27,-1.218082E-02
23.275,-1.294639E-02
23.28,-1.316524E-02
23.285,-1.204794E-02
23.29,-9.658455E-03
23.295,-6.711014E-03
23.3,-4.051738E-03
23.305,-1.760376E-03
23.31,1.027161E-03
23.315,4.707551E-03
23.32,8.233038E-03
23.325,9.988740E-03
23.33,9.493654E-03
23.335,7.939820E-03
23.34,7.102217E-03
23.345,7.859181E-03
23.35,9.788548E-03
23.355,1.167682E-02
23.36,1.216285E-02
23.365,1.049203E-02
23.37,7.197702E-03
23.375,3.876090E-03
23.38,1.862498E-03
23.385,1.411725E-03
23.39,2.152908E-03
23.395,3.681817E-03
23.4,5.391896E-03
23.405,6.288094E-03
23.41,5.526549E-03
23.415,3.342906E-03
23.42,1.324559E-03
23.425,1.128810E-03
23.43,2.982511E-03
23.435,5.541967E-03
23.44,7.065339E-03
23.445,6.681803E-03
23.45,4.967473E-03
23.455,3.399677E-03
23.46,3.130568E-03
23.465,4.262951E-03
23.47,6.014393E-03
23.475,7.659432E-03
23.48,9.133149E-03
23.485,1.060214E-02
23.49,1.175898E-02
23.495,1.171786E-02
23.5,1.007362E-02
23.505,7.845035E-03
23.51,6.839760E-03
23.515,7.723767E-03
23.52,9.248305E-03
23.525,9.547838E-03
23.53,7.746719E-03
23.535,4.383239E-03
23.54,8.463319E-04
23.545,-1.519679E-03
23.55,-2.378799E-03
23.555,-2.528445E-03
23.56,-3.084944E-03
23.565,-4.544518E-03
23.57,-6.608622E-03
23.575,-8.734449E-03
23.58,-1.049731E-02
23.585,-1.146586E-02
23.59,-1.113164E-02
23.595,-9.607890E-03
23.6,-7.808537E-03
23.605,-6.534044E-03
23.61,-5.430800E-03
23.615,-3.391959E-03
23.62,-1.482964E-04
23.625,3.223965E-03
23.63,5.371280E-03
23.635,6.100743E-03
23.64,6.342255E-03
23.645,6.733076E-03
23.65,6.825007E-03
23.655,5.875805E-03
23.66,4.013911E-03
23.665,1.802412E-03
23.67,-6.672916E-04
23.675,-3.376090E-03
23.68,-5.698120E-03
23.685,-6.941125E-03
23.69,-7.141795E-03
23.695,-6.811351E-03
23.7,-6.164839E-03
23.705,-4.951766E-03
23.71,-2.782786E-03
23.715,3.243141E-04
23.72,3.875707E-03
23.725,7.264016E-03
23.73,1.014215E-02
23.735,1.260787E-02
23.74,1.521909E-02
23.745,1.828097E-02
23.75,2.129822E-02
23.755,2.344078E-02
23.76,2.431582E-02
23.765,2.407371E-02
23.77,2.313818E-02
23.775,2.214996E-02
23.78,2.153249E-02
23.785,2.119375E-02
23.79,2.092111E-02
23.795,2.046044E-02
23.8,1.922705E-02
23.805,1.672611E-02
23.81,1.311544E-02
23.815,9.081028E-03
23.82,5.446119E-03
23.825,2.692175E-03
23.83,1.008265E-03
23.835,3.433282E-04
23.84,2.273447E-04
23.845,-9.147436E-06
23.85,-5.686186E-04
23.855,-9.225836E-04
23.86,-4.583424E-04
23.865,6.334912E-04
23.87,1.923970E-03
23.875,3.833296E-03
23.88,7.161763E-03
23.885,1.182604E-02
23.89,1.653839E-02
23.895,1.978919E-02
23.9,2.096497E-02
23.905,2.056006E-02
23.91,1.972971E-02
23.915,1.963049E-02
23.92,2.066018E-02
23.925,2.206442E-02
23.93,2.226540E-02
23.935,2.009412E-02
23.94,1.601130E-02
23.945,1.179850E-02
23.95,9.062214E-03
23.955,8.192131E-03
23.96,8.343994E-03
23.965,7.885175E-03
23.97,5.261395E-03
23.975,5.991690E-05
23.98,-6.445769E-03
23.985,-1.223015E-02
23.99,-1.582919E-02
23.995,-1.665583E-02
24,-1.463300E-02
24.005,-1.063821E-02
24.01,-6.943013E-03
24.015,-5.758098E-03
24.02,-7.112499E-03
24.025,-8.751246E-03
24.03,-8.226351E-03
24.035,-4.766743E-03
24.04,6.794121E-04
24.045,6.394373E-03
24.05,1.053182E-02
24.055,1.174091E-02
24.06,9.949068E-03
24.065,6.921566E-03
24.07,5.246349E-03
24.075,6.244459E-03
24.08,8.909530E-03
24.085,1.092556E-02
24.09,1.081787E-02
24.095,9.029312E-03
24.1,7.074038E-03
24.105,6.125000E-03
24.11,6.584984E-03
24.115,8.402583E-03
24.12,1.096633E-02
24.125,1.280725E-02
24.13,1.224673E-02
24.135,8.549446E-03
24.14,2.408718E-03
24.145,-4.665330E-03
24.15,-1.096634E-02
24.155,-1.504273E-02
24.16,-1.623874E-02
24.165,-1.509693E-02
24.17,-1.308237E-02
24.175,-1.166147E-02
24.18,-1.127011E-02
24.185,-1.118557E-02
24.19,-1.054810E-02
24.195,-9.244258E-03
24.2,-7.626306E-03
24.205,-5.688460E-03
24.21,-2.978178E-03
24.215,8.241441E-04
24.22,5.579537E-03
24.225,1.093888E-02
24.23,1.646860E-02
24.235,2.148858E-02
24.24,2.518216E-02
24.245,2.708300E-02
24.25,2.745944E-02
24.255,2.704767E-02
24.26,2.629022E-02
24.265,2.471534E-02
24.27,2.149321E-02
24.275,1.684047E-02
24.28,1.216649E-02
24.285,8.656480E-03
24.29,6.543784E-03
24.295,5.530758E-03
24.3,5.311043E-03
24.305,5.639766E-03
24.31,6.227429E-03
24.315,6.612238E-03
24.32,6.232521E-03
24.325,4.713406E-03
24.33,2.392158E-03
24.335,5.072515E-04
24.34,5.241430E-04
24.345,2.914522E-03
24.35,6.562859E-03
24.355,9.720223E-03
24.36,1.135769E-02
24.365,1.146646E-02
24.37,1.054524E-02
24.375,9.182886E-03
24.38,7.811640E-03
24.385,6.563572E-03
24.39,5.191301E-03
24.395,3.290240E-03
24.4,9.061021E-04
24.405,-1.278674E-03
24.41,-2.510476E-03
24.415,-2.827028E-03
24.42,-2.942135E-03
24.425,-3.297254E-03
24.43,-3.667949E-03
24.435,-3.730891E-03
24.44,-3.584297E-03
24.445,-3.379093E-03
24.45,-2.731870E-03
24.455,-1.243121E-03
24.46,7.750953E-04
24.465,2.408253E-03
24.47,2.901803E-03
24.475,2.587641E-03
24.48,2.662019E-03
24.485,3.827000E-03
24.49,5.442289E-03
24.495,6.048608E-03
24.5,4.803031E-03
24.505,2.359125E-03
24.51,4.217499E-04
24.515,4.378561E-04
24.52,2.519038E-03
24.525,5.621692E-03
24.53,8.614508E-03
24.535,1.079219E-02
24.54,1.187790E-02
24.545,1.202120E-02
24.55,1.171353E-02
24.555,1.139511E-02
24.56,1.120805E-02
24.565,1.138662E-02
24.57,1.252370E-02
24.575,1.485668E-02
24.58,1.764279E-02
24.585,1.961935E-02
24.59,2.019393E-02
24.595,2.007701E-02
24.6,2.031600E-02
24.605,2.100808E-02
24.61,2.147229E-02
24.615,2.116302E-02
24.62,2.005817E-02
24.625,1.832734E-02
24.63,1.629644E-02
24.635,1.451611E-02
24.64,1.339950E-02
24.645,1.273420E-02
24.65,1.183563E-02
24.655,1.032595E-02
24.66,8.663850E-03
24.665,7.692432E-03
24.67,7.512449E-03
24.675,7.409615E-03
24.68,6.764919E-03
24.685,5.301026E-03
24.69,2.857516E-03
24.695,-5.983505E-04
24.7,-4.673507E-03
24.705,-8.606277E-03
24.71,-1.172445E-02
24.715,-1.351251E-02
24.72,-1.361221E-02
24.725,-1.221047E-02
24.73,-1.027559E-02
24.735,-8.784171E-03
24.74,-7.943519E-03
24.745,-7.535882E-03
24.75,-7.574810E-03
24.755,-8.153219E-03
24.76,-8.899899E-03
24.765,-9.178643E-03
24.77,-8.897911E-03
24.775,-8.455864E-03
24.78,-7.846877E-03
24.785,-6.475836E-03
24.79,-3.830436E-03
24.795,-1.029325E-04
24.8,3.821472E-03
24.805,6.905331E-03
24.81,8.741589E-03
24.815,9.576658E-03
24.82,9.517407E-03
24.825,8.232646E-03
24.83,5.745423E-03
24.835,3.049611E-03
24.84,1.317523E-03
24.845,8.322198E-04
24.85,1.001036E-03
24.855,1.205131E-03
24.86,1.035977E-03
24.865,-8.943870E-05
24.87,-2.541160E-03
24.875,-5.861366E-03
24.88,-8.854690E-03
24.885,-1.036974E-02
24.89,-1.021899E-02
24.895,-9.277094E-03
24.9,-8.562027E-03
24.905,-8.327202E-03
24.91,-8.220975E-03
24.915,-7.761394E-03
24.92,-6.624981E-03
24.925,-4.832334E-03
24.93,-2.544571E-03
24.935,3.391187E-05
24.94,2.646220E-03
24.945,5.056698E-03
24.95,7.385688E-03
24.955,1.017869E-02
24.96,1.382476E-02
24.965,1.793252E-02
24.97,2.139648E-02
24.975,2.324169E-02
24.98,2.340399E-02
24.985,2.246702E-02
24.99,2.095175E-02
24.995,1.911621E-02
25,1.714053E-02
25.005,1.517476E-02
25.01,1.302965E-02
25.015,1.035783E-02
25.02,7.032956E-03
25.025,3.111863E-03
25.03,-1.228788E-03
25.035,-5.546812E-03
25.04,-9.221047E-03
25.045,-1.167367E-02
25.05,-1.298860E-02
25.055,-1.401297E-02
25.06,-1.538096E-02
25.065,-1.662369E-02
25.07,-1.670801E-02
25.075,-1.529092E-02
25.08,-1.289394E-02
25.085,-1.016723E-02
25.09,-7.319112E-03
25.095,-4.340294E-03
25.1,-1.406379E-03
25.105,1.439907E-03
25.11,4.404688E-03
25.115,7.760886E-03
25.12,1.144860E-02
25.125,1.472402E-02
25.13,1.659522E-02
25.135,1.667802E-02
25.14,1.581685E-02
25.145,1.543625E-02
25.15,1.607047E-02
25.155,1.691470E-02
25.16,1.671482E-02
25.165,1.474463E-02
25.17,1.098800E-02
25.175,5.915351E-03
25.18,3.428018E-04
25.185,-4.741294E-03
25.19,-8.649025E-03
25.195,-1.162424E-02
25.2,-1.445668E-02
25.205,-1.742279E-02
25.21,-1.988797E-02
25.215,-2.092821E-02
25.22,-2.022128E-02
25.225,-1.803803E-02
25.23,-1.460078E-02
25.235,-1.005270E-02
25.24,-4.950168E-03
25.245,-2.816039E-04
25.25,3.114825E-03
25.255,5.173671E-03
25.26,6.624155E-03
25.265,8.378517E-03
25.27,1.078644E-02
25.275,1.329467E-02
25.28,1.488736E-02
25.285,1.494065E-02
25.29,1.350615E-02
25.295,1.113039E-02
25.3,8.824572E-03
25.305,7.610008E-03
25.31,7.741638E-03
25.315,8.441332E-03
25.32,8.430175E-03
25.325,6.717629E-03
25.33,3.223518E-03
25.335,-9.922815E-04
25.34,-4.483013E-03
25.345,-6.506333E-03
25.35,-7.063131E-03
25.355,-6.326309E-03
25.36,-4.636116E-03
25.365,-2.528044E-03
25.37,-4.480621E-04
25.375,1.313337E-03
25.38,2.647293E-03
25.385,3.672541E-03
25.39,4.681491E-03
25.395,5.842073E-03
25.4,6.634110E-03
25.405,6.201386E-03
25.41,4.377328E-03
25.415,1.919167E-03
25.42,-3.343867E-04
25.425,-2.071707E-03
25.43,-3.153795E-03
25.435,-3.129998E-03
25.44,-1.630532E-03
25.445,9.626541E-04
25.45,3.543051E-03
25.455,5.144958E-03
25.46,5.621580E-03
25.465,5.461910E-03
25.47,5.337784E-03
25.475,5.632813E-03
25.48,6.477918E-03
25.485,7.817580E-03
25.49,9.564607E-03
25.495,1.172362E-02
25.5,1.413084E-02
25.505,1.653174E-02
25.51,1.874068E-02
25.515,2.062465E-02
25.52,2.203160E-02
25.525,2.276724E-02
25.53,2.261082E-02
25.535,2.143195E-02
25.54,1.942402E-02
25.545,1.699012E-02
25.55,1.447808E-02
25.555,1.213082E-02
25.56,9.986953E-03
25.565,8.149585E-03
25.57,6.932904E-03
25.575,6.579503E-03
25.58,7.111041E-03
25.585,8.252828E-03
25.59,9.397493E-03
25.595,9.876057E-03
25.6,9.346813E-03
25.605,7.837210E-03
25.61,5.599518E-03
25.615,3.130691E-03
25.62,7.931364E-04
25.625,-1.412348E-03
25.63,-3.481833E-03
25.635,-5.128284E-03
25.64,-6.305257E-03
25.645,-7.654439E-03
25.65,-9.775056E-03
25.655,-1.233153E-02
25.66,-1.422289E-02
25.665,-1.469160E-02
25.67,-1.400469E-02
25.675,-1.304205E-02
25.68,-1.240379E-02
25.685,-1.232867E-02
25.69,-1.273005E-02
25.695,-1.317688E-02
25.7,-1.314113E-02
25.705,-1.211298E-02
25.71,-9.717468E-03
25.715,-6.309129E-03
25.72,-2.951810E-03
25.725,-4.803322E-04
25.73,1.356391E-03
25.735,3.575250E-03
25.74,6.897248E-03
25.745,1.113373E-02
25.75,1.532168E-02
25.755,1.827020E-02
25.76,1.908814E-02
25.765,1.772059E-02
25.77,1.507722E-02
25.775,1.242970E-02
25.78,1.072500E-02
25.785,1.031011E-02
25.79,1.099037E-02
25.795,1.198121E-02
25.8,1.211205E-02
25.805,1.063777E-02
25.81,7.687032E-03
25.815,3.641595E-03
25.82,-1.169537E-03
25.825,-6.238417E-03
25.83,-1.071892E-02
25.835,-1.365151E-02
25.84,-1.452726E-02
25.845,-1.387057E-02
25.85,-1.297865E-02
25.855,-1.296633E-02
25.86,-1.414201E-02
25.865,-1.579468E-02
25.87,-1.690154E-02
25.875,-1.698275E-02
25.88,-1.603475E-02
25.885,-1.396718E-02
25.89,-1.056535E-02
25.895,-6.034554E-03
25.9,-1.435012E-03
25.905,1.813320E-03
25.91,2.770572E-03
25.915,1.519525E-03
25.92,-8.817811E-04
25.925,-2.980801E-03
25.93,-3.836914E-03
25.935,-3.558787E-03
25.94,-3.050237E-03
25.945,-3.210324E-03
25.95,-4.291924E-03
25.955,-5.739621E-03
25.96,-6.713502E-03
25.965,-6.732295E-03
25.97,-6.062551E-03
25.975,-5.559344E-03
25.98,-5.913992E-03
25.985,-6.899639E-03
25.99,-7.781249E-03
25.995,-8.094489E-03
26,-7.648205E-03
26.005,-6.293677E-03
26.01,-3.922788E-03
26.015,-4.978156E-04
26.02,3.671162E-03
26.025,7.652081E-03
26.03,1.039413E-02
26.035,1.146427E-02
26.04,1.112308E-02
26.045,1.007293E-02
26.05,9.161641E-03
26.055,9.133415E-03
26.06,1.024390E-02
26.065,1.184776E-02
26.07,1.263455E-02
26.075,1.157306E-02
26.08,8.666185E-03
26.085,4.818683E-03
26.09,1.235149E-03
26.095,-1.292470E-03
26.1,-2.652255E-03
26.105,-3.540106E-03
26.11,-5.106980E-03
26.115,-8.192337E-03
26.12,-1.266639E-02
26.125,-1.720565E-02
26.13,-1.989012E-02
26.135,-1.931116E-02
26.14,-1.539140E-02
26.145,-9.428262E-03
26.15,-3.500159E-03
26.155,3.995228E-04
26.16,1.201515E-03
26.165,-4.953649E-04
26.17,-2.571862E-03
26.175,-3.006434E-03
26.18,-1.409821E-03
26.185,1.274711E-03
26.19,4.106206E-03
26.195,6.598932E-03
26.2,8.260772E-03
26.205,8.708287E-03
26.21,8.438821E-03
26.215,8.701118E-03
26.22,9.980690E-03
26.225,1.138245E-02
26.23,1.156882E-02
26.235,9.723170E-03
26.24,5.830108E-03
26.245,6.846105E-04
26.25,-4.111317E-03
26.255,-6.574488E-03
26.26,-5.574304E-03
26.265,-1.931796E-03
26.27,1.825863E-03
26.275,3.074941E-03
26.28,9.073515E-04
26.285,-3.330396E-03
26.29,-6.941405E-03
26.295,-7.662187E-03
26.3,-5.107036E-03
26.305,-5.349948E-04
26.31,3.985866E-03
26.315,6.480328E-03
26.32,6.036093E-03
26.325,3.243071E-03
26.33,-4.591548E-04
26.335,-3.702404E-03
26.34,-5.916796E-03
26.345,-7.467889E-03
26.35,-8.945363E-03
26.355,-1.052791E-02
26.36,-1.214722E-02
26.365,-1.365149E-02
26.37,-1.459857E-02
26.375,-1.417353E-02
26.38,-1.168665E-02
26.385,-7.496345E-03
26.39,-3.160929E-03
26.395,-3.058360E-04
26.4,4.944616E-04
26.405,-2.027838E-05
26.41,-4.219726E-04
26.415,5.014397E-04
26.42,3.266852E-03
26.425,7.479389E-03
26.43,1.176758E-02
26.435,1.445607E-02
26.44,1.467242E-02
26.445,1.272028E-02
26.45,9.631868E-03
26.455,6.679758E-03
26.46,4.949605E-03
26.465,4.788470E-03
26.47,5.525697E-03
26.475,6.089790E-03
26.48,5.687519E-03
26.485,4.012237E-03
26.49,1.308932E-03
26.495,-1.772235E-03
26.5,-4.385614E-03
26.505,-6.124408E-03
26.51,-7.228389E-03
26.515,-8.197522E-03
26.52,-9.214395E-03
26.525,-1.009497E-02
26.53,-1.043113E-02
26.535,-1.001055E-02
26.54,-9.203222E-03
26.545,-8.387538E-03
26.55,-7.435336E-03
26.555,-6.049183E-03
26.56,-4.384627E-03
26.565,-3.124052E-03
26.57,-2.742599E-03
26.575,-3.073450E-03
26.58,-3.654317E-03
26.585,-4.277433E-03
26.59,-4.696224E-03
26.595,-4.290783E-03
26.6,-2.810880E-03
26.605,-7.896947E-04
26.61,1.044799E-03
26.615,2.343689E-03
26.62,2.998253E-03
26.625,2.968848E-03
26.63,2.387944E-03
26.635,1.803711E-03
26.64,2.015657E-03
26.645,3.444530E-03
26.65,5.833160E-03
26.655,8.339236E-03
26.66,9.905674E-03
26.665,9.927664E-03
26.67,8.586109E-03
26.675,6.702423E-03
26.68,5.172183E-03
26.685,4.317408E-03
26.69,3.667319E-03
26.695,2.456267E-03
26.7,3.736219E-04
26.705,-2.261724E-03
26.71,-4.937653E-03
26.715,-7.133157E-03
26.72,-8.417566E-03
26.725,-8.472433E-03
26.73,-7.146753E-03
26.735,-4.574098E-03
26.74,-1.250326E-03
26.745,1.854199E-03
26.75,3.638902E-03
26.755,3.700942E-03
26.76,2.695412E-03
26.765,1.684223E-03
26.77,1.207511E-03
26.775,1.212475E-03
26.78,1.597717E-03
26.785,2.478703E-03
26.79,3.912806E-03
26.795,5.757164E-03
26.8,7.765697E-03
26.805,9.852566E-03
26.81,1.191639E-02
26.815,1.365441E-02
26.82,1.470727E-02
26.825,1.508780E-02
26.83,1.512160E-02
26.835,1.499566E-02
26.84,1.449984E-02
26.845,1.338028E-02
26.85,1.158622E-02
26.855,9.066784E-03
26.86,5.933438E-03
26.865,2.735627E-03
26.87,1.186882E-04
26.875,-1.851431E-03
26.88,-3.558246E-03
26.885,-5.078525E-03
26.89,-5.947597E-03
26.895,-5.752640E-03
26.9,-4.636444E-03
26.905,-3.230281E-03
26.91,-2.189162E-03
26.915,-1.788594E-03
26.92,-2.008049E-03
26.925,-2.708883E-03
26.93,-3.554228E-03
26.935,-4.031738E-03
26.94,-3.698964E-03
26.945,-2.449643E-03
26.95,-6.925164E-04
26.955,7.222968E-04
26.96,1.040197E-03
26.965,6.186698E-05
26.97,-1.820296E-03
26.975,-4.000779E-03
26.98,-6.070369E-03
26.985,-7.896583E-03
26.99,-9.576546E-03
26.995,-1.131000E-02
27,-1.300381E-02
27.005,-1.419926E-02
27.01,-1.394638E-02
27.015,-1.231469E-02
27.02,-1.008095E-02
27.025,-7.885006E-03
27.03,-5.609422E-03
27.035,-2.776526E-03
27.04,8.040504E-04
27.045,4.875972E-03
27.05,8.800727E-03
27.055,1.191366E-02
27.06,1.402388E-02
27.065,1.541097E-02
27.07,1.645938E-02
27.075,1.720253E-02
27.08,1.718130E-02
27.085,1.602639E-02
27.09,1.393601E-02
27.095,1.133654E-02
27.1,8.458391E-03
27.105,5.318687E-03
27.11,2.048219E-03
27.115,-1.010814E-03
27.12,-3.797365E-03
27.125,-6.691547E-03
27.13,-9.900749E-03
27.135,-1.311250E-02
27.14,-1.573677E-02
27.145,-1.719883E-02
27.15,-1.713874E-02
27.155,-1.566550E-02
27.16,-1.331390E-02
27.165,-1.090450E-02
27.17,-9.132257E-03
27.175,-7.922179E-03
27.18,-6.611724E-03
27.185,-4.949737E-03
27.19,-3.442337E-03
27.195,-2.647588E-03
27.2,-2.578404E-03
27.205,-3.025408E-03
27.21,-4.008080E-03
27.215,-5.471099E-03
27.22,-6.847017E-03
27.225,-7.417367E-03
27.23,-7.234335E-03
27.235,-7.188957E-03
27.24,-8.083899E-03
27.245,-9.783282E-03
27.25,-1.134355E-02
27.255,-1.196976E-02
27.26,-1.169617E-02
27.265,-1.108678E-02
27.27,-1.055745E-02
27.275,-9.955600E-03
27.28,-8.588827E-03
27.285,-6.031078E-03
27.29,-2.780879E-03
27.295,7.398155E-05
27.3,1.905587E-03
27.305,3.121063E-03
27.31,4.442064E-03
27.315,5.824272E-03
27.32,6.349761E-03
27.325,5.190640E-03
27.33,2.415864E-03
27.335,-1.199008E-03
27.34,-4.802494E-03
27.345,-7.671812E-03
27.35,-9.537599E-03
27.355,-1.082987E-02
27.36,-1.213587E-02
27.365,-1.354754E-02
27.37,-1.461021E-02
27.375,-1.483829E-02
27.38,-1.420067E-02
27.385,-1.304096E-02
27.39,-1.171141E-02
27.395,-1.034413E-02
27.4,-8.837093E-03
27.405,-6.903979E-03
27.41,-4.266826E-03
27.415,-1.068886E-03
27.42,2.023171E-03
27.425,4.133426E-03
27.43,4.818853E-03
27.435,4.264717E-03
27.44,2.911290E-03
27.445,1.274322E-03
27.45,-9.787439E-05
27.455,-7.269951E-04
27.46,-5.825677E-04
27.465,-4.429241E-04
27.47,-1.301032E-03
27.475,-3.458927E-03
27.48,-6.275310E-03
27.485,-8.684874E-03
27.49,-9.910059E-03
27.495,-9.764700E-03
27.5,-8.612687E-03
27.505,-7.068388E-03
27.51,-5.624727E-03
27.515,-4.506205E-03
27.52,-3.764080E-03
27.525,-3.102348E-03
27.53,-1.953062E-03
27.535,8.781989E-05
27.54,2.846079E-03
27.545,5.499269E-03
27.55,7.208358E-03
27.555,7.612028E-03
27.56,6.835580E-03
27.565,5.133806E-03
27.57,2.830422E-03
27.575,3.812773E-04
27.58,-1.844368E-03
27.585,-3.848331E-03
27.59,-5.872923E-03
27.595,-8.032543E-03
27.6,-1.012140E-02
27.605,-1.189135E-02
27.61,-1.328338E-02
27.615,-1.438893E-02
27.62,-1.525540E-02
27.625,-1.581855E-02
27.63,-1.579697E-02
27.635,-1.499216E-02
27.64,-1.372604E-02
27.645,-1.253572E-02
27.65,-1.136494E-02
27.655,-9.528823E-03
27.66,-6.491240E-03
27.665,-2.502672E-03
27.67,1.772711E-03
27.675,5.712956E-03
27.68,8.739453E-03
27.685,1.024264E-02
27.69,9.790088E-03
27.695,7.586943E-03
27.7,4.366446E-03
27.705,8.101911E-04
27.71,-2.708143E-03
27.715,-6.093257E-03
27.72,-9.545752E-03
27.725,-1.337015E-02
27.73,-1.731551E-02
27.735,-2.043893E-02
27.74,-2.201681E-02
27.745,-2.236622E-02
27.75,-2.242308E-02
27.755,-2.272407E-02
27.76,-2.313335E-02
27.765,-2.320494E-02
27.77,-2.240723E-02
27.775,-2.040805E-02
27.78,-1.722869E-02
27.785,-1.315501E-02
27.79,-8.592159E-03
27.795,-3.937951E-03
27.8,4.895800E-04
27.805,4.618110E-03
27.81,8.706302E-03
27.815,1.287455E-02
27.82,1.650233E-02
27.825,1.855472E-02
27.83,1.869023E-02
27.835,1.730925E-02
27.84,1.485713E-02
27.845,1.160537E-02
27.85,7.791545E-03
27.855,3.729909E-03
27.86,-3.205653E-04
27.865,-4.316553E-03
27.87,-8.402484E-03
27.875,-1.238271E-02
27.88,-1.561290E-02
27.885,-1.751218E-02
27.89,-1.790706E-02
27.895,-1.709927E-02
27.9,-1.584637E-02
27.905,-1.499776E-02
27.91,-1.502298E-02
27.915,-1.590296E-02
27.92,-1.718900E-02
27.925,-1.817120E-02
27.93,-1.828705E-02
27.935,-1.743104E-02
27.94,-1.591595E-02
27.945,-1.415857E-02
27.95,-1.249357E-02
27.955,-1.111919E-02
27.96,-1.006114E-02
27.965,-9.197288E-03
27.97,-8.444687E-03
27.975,-7.927073E-03
27.98,-7.760124E-03
27.985,-7.899111E-03
27.99,-8.122947E-03
27.995,-8.195287E-03
28,-8.098999E-03
28.005,-7.970703E-03
28.01,-7.968366E-03
28.015,-8.127448E-03
28.02,-8.485706E-03
28.025,-9.093019E-03
28.03,-9.835042E-03
28.035,-1.049837E-02
28.04,-1.094551E-02
28.045,-1.126095E-02
28.05,-1.149828E-02
28.055,-1.141478E-02
28.06,-1.072049E-02
28.065,-9.390697E-03
28.07,-7.806058E-03
28.075,-6.456148E-03
28.08,-5.545833E-03
28.085,-5.048659E-03
28.09,-4.993251E-03
28.095,-5.423177E-03
28.1,-6.151197E-03
28.105,-6.724326E-03
28.11,-6.649655E-03
28.115,-5.681587E-03
28.12,-4.020727E-03
28.125,-2.181517E-03
28.13,-6.866160E-04
28.135,1.261001E-04
28.14,3.141719E-04
28.145,3.342459E-04
